0.013906	0.000335	0.000458	0.000277	-0.000544
0.014062	0.000377	0.000517	0.000358	0.000437
0.014219	0.000479	0.000473	0.000293	0.000155
0.014375	0.000634	0.000482	0.000310	-0.000499
0.014531	0.000603	0.000499	0.000293	0.000658
0.014687	0.000462	0.000748	0.000253	0.000117
0.014844	0.000456	0.000811	0.000292	-0.000390
0.015000	0.000607	0.000685	0.000311	0.000439
0.015156	0.000653	0.000646	0.000249	0.000299
0.015312	0.000653	0.000661	0.000292	-0.000695
0.015469	0.000596	0.000698	0.000313	0.000715
0.015625	0.000456	0.000750	0.000292	0.000836
0.015781	0.000384	0.000750	0.000322	7.956846E-5
0.015937	0.000528	0.000596	0.000316	-0.000739
0.016094	0.000578	0.000387	0.000301	0.001049
0.016250	0.000452	0.000445	0.000297	0.000373
0.016406	0.000343	0.000501	0.000308	-0.000246
0.016562	0.000318	0.000460	0.000329	-0.000402
0.016719	0.000359	0.000339	0.000305	0.000598
0.016875	0.000312	0.000301	0.000324	0.000397
0.017031	0.000418	0.000212	0.000312	-0.000840
0.017187	0.000359	0.000197	0.000364	0.000833
0.017344	0.000290	0.000319	0.000299	0.000828
0.017500	0.000296	0.000341	0.000294	-0.000582
0.017656	0.000402	0.000188	0.000294	-0.000166
0.017812	0.000424	0.000186	0.000289	0.001763
0.017969	0.000410	0.000281	0.000305	-0.000806
0.018125	0.000421	0.000359	0.000289	-0.000313
0.018281	0.000398	0.000476	0.000323	0.000855
0.018437	0.000388	0.000528	0.000310	0.001382
0.018594	0.000551	0.000516	0.000259	-0.001540
0.018750	0.000567	0.000513	0.000322	0.001223
0.018906	0.000527	0.000648	0.000328	0.000884
0.019062	0.000470	0.000747	0.000322	-0.000367
0.019219	0.000532	0.000675	0.000325	0.000147
0.019375	0.000649	0.000640	0.000296	0.000525
0.019531	0.000604	0.000683	0.000292	0.000641
0.019687	0.000612	0.000704	0.000311	-0.000106
0.019844	0.000474	0.000704	0.000296	0.001042
0.020000	0.000406	0.000748	0.000344	0.000417
0.020156	0.000491	0.000624	0.000335	-0.000616
0.020312	0.000540	0.000432	0.000332	0.000712
0.020469	0.000488	0.000438	0.000300	0.001473
0.020625	0.000370	0.000523	0.000308	0.000216
0.020781	0.000346	0.000451	0.000335	0.000132
0.020937	0.000301	0.000298	0.000346	0.000235
0.021094	0.000335	0.000254	0.000362	0.001000
0.021250	0.000379	0.000182	0.000335	0.000469
0.021406	0.000371	0.000200	0.000327	-0.000137
0.021562	0.000282	0.000273	0.000291	0.001037
0.021719	0.000251	0.000316	0.000326	0.000788
0.021875	0.000353	0.000235	0.000304	0.000341
0.022031	0.000382	0.000238	0.000284	0.000368
0.022187	0.000405	0.000366	0.000296	0.000718
0.022344	0.000395	0.000403	0.000297	0.000511
0.022500	0.000407	0.000435	0.000264	5.886837E-5
0.022656	0.000384	0.000526	0.000325	0.001292
0.022812	0.000499	0.000593	0.000282	-0.000313
0.022969	0.000608	0.000461	0.000290	0.000354
0.023125	0.000520	0.000647	0.000311	0.001515
0.023281	0.000460	0.000727	0.000274	0.000450
0.023437	0.000599	0.000686	0.000341	-0.000510
0.023594	0.000599	0.000612	0.000328	0.002884
0.023750	0.000574	0.000673	0.000283	-0.000680
0.023906	0.000565	0.000676	0.000338	-0.000345
0.024062	0.000546	0.000698	0.000347	0.001555
0.024219	0.000459	0.000712	0.000323	0.000315
0.024375	0.000488	0.000599	0.000344	-0.000261
0.024531	0.000586	0.000497	0.000293	0.000800
0.024687	0.000484	0.000509	0.000333	0.001945
0.024844	0.000297	0.000578	0.000323	-0.000779
0.025000	0.000296	0.000509	0.000348	0.000509
0.025156	0.000393	0.000326	0.000321	0.001112
0.025312	0.000452	0.000179	0.000391	-0.000332
0.025469	0.000414	0.000160	0.000344	0.000432
0.025625	0.000342	0.000168	0.000330	0.000991
0.025781	0.000208	0.000298	0.000347	0.001082
0.025937	0.000221	0.000357	0.000365	-0.000957
0.026094	0.000385	0.000197	0.000272	0.001084
0.026250	0.000495	0.000112	0.000295	0.000454
0.026406	0.000451	0.000234	0.000328	0.000825
0.026562	0.000420	0.000401	0.000261	-0.000311
0.026719	0.000265	0.000525	0.000327	0.001406
0.026875	0.000310	0.000603	0.000328	-0.000356
0.027031	0.000508	0.000575	0.000331	-0.000101
0.027187	0.000695	0.000473	0.000324	0.001763
0.027344	0.000595	0.000578	0.000373	0.000125
0.027500	0.000446	0.000774	0.000289	-0.000467
0.027656	0.000497	0.000786	0.000289	0.000380
0.027812	0.000542	0.000726	0.000335	0.001645
0.027969	0.000640	0.000709	0.000286	-0.001041
0.028125	0.000690	0.000670	0.000288	0.000131
0.028281	0.000620	0.000645	0.000286	0.001712
0.028437	0.000441	0.000687	0.000315	-0.000585
0.028594	0.000425	0.000665	0.000322	-0.000584
0.028750	0.000537	0.000470	0.000364	0.001289
0.028906	0.000541	0.000432	0.000313	0.000633
0.029062	0.000461	0.000520	0.000285	-0.001050
0.029219	0.000354	0.000444	0.000299	0.000435
0.029375	0.000319	0.000332	0.000330	0.000537
0.029531	0.000336	0.000274	0.000339	0.000127
0.029687	0.000391	0.000216	0.000313	-0.001144
0.029844	0.000351	0.000227	0.000318	0.001095
0.030000	0.000327	0.000293	0.000311	0.000330
0.030156	0.000266	0.000297	0.000273	-0.000237
0.030312	0.000333	0.000219	0.000276	-4.889383E-5
0.030469	0.000393	0.000169	0.000326	0.000492
0.030625	0.000357	0.000298	0.000304	-0.000308
0.030781	0.000400	0.000443	0.000294	0.000279
0.030937	0.000380	0.000413	0.000311	0.000533
0.031094	0.000368	0.000523	0.000323	-0.000229
0.031250	0.000523	0.000507	0.000321	-0.000518
0.031406	0.000624	0.000441	0.000356	0.000940
0.031562	0.000548	0.000546	0.000253	0.000229
0.031719	0.000513	0.000733	0.000325	-0.001091
0.031875	0.000618	0.000752	0.000319	0.000207
0.032031	0.000645	0.000604	0.000296	0.001536
0.032187	0.000649	0.000644	0.000305	-0.000510
0.032344	0.000590	0.000698	0.000314	-0.000293
0.032500	0.000567	0.000692	0.000308	0.000922
0.032656	0.000443	0.000742	0.000318	-5.985270E-5
0.032812	0.000481	0.000653	0.000311	-0.000580
0.032969	0.000621	0.000452	0.000344	0.000957
0.033125	0.000557	0.000435	0.000280	-0.000116
0.033281	0.000351	0.000559	0.000327	0.000662
0.033437	0.000390	0.000554	0.000311	-0.000787
0.033594	0.000361	0.000362	0.000288	0.000892
0.033750	0.000352	0.000260	0.000310	-0.000485
0.033906	0.000380	0.000196	0.000349	0.000111
0.034062	0.000391	0.000189	0.000308	-5.619974E-5
0.034219	0.000262	0.000243	0.000314	0.001435
0.034375	0.000219	0.000352	0.000302	-0.000884
0.034531	0.000313	0.000218	0.000282	-0.000373
0.034687	0.000427	0.000156	0.000268	0.000311
0.034844	0.000466	0.000260	0.000261	0.001383
0.035000	0.000400	0.000305	0.000307	-3.915261E-5
0.035156	0.000372	0.000501	0.000288	-0.000199
0.035312	0.000284	0.000573	0.000276	0.000691
0.035469	0.000466	0.000595	0.000344	-9.455578E-5
0.035625	0.000659	0.000473	0.000274	-5.680857E-5
0.035781	0.000644	0.000531	0.000325	0.001235
0.035937	0.000513	0.000719	0.000323	-0.000286
0.036094	0.000526	0.000741	0.000323	0.000262
0.036250	0.000639	0.000686	0.000308	0.000375
0.036406	0.000638	0.000644	0.000335	0.000241
0.036562	0.000615	0.000645	0.000274	-9.928964E-6
0.036719	0.000654	0.000628	0.000319	0.001292
0.036875	0.000489	0.000715	0.000286	-0.000358
0.037031	0.000417	0.000716	0.000299	0.001004
0.037187	0.000476	0.000584	0.000299	0.000201
0.037344	0.000510	0.000412	0.000346	0.000729
0.037500	0.000397	0.000567	0.000328	0.000550
0.037656	0.000380	0.000472	0.000371	0.000317
0.037812	0.000371	0.000334	0.000364	-0.000334
0.037969	0.000312	0.000291	0.000343	0.001813
0.038125	0.000355	0.000233	0.000285	-0.000933
0.038281	0.000380	0.000230	0.000239	0.001972
0.038437	0.000312	0.000262	0.000328	-0.000180
0.038594	0.000297	0.000299	0.000316	0.001406
0.038750	0.000360	0.000254	0.000324	-0.001206
0.038906	0.000415	0.000157	0.000344	0.001323
0.039062	0.000427	0.000195	0.000269	0.001453
0.039219	0.000424	0.000422	0.000292	0.000147
0.039375	0.000407	0.000478	0.000288	-4.706735E-5
0.039531	0.000388	0.000537	0.000286	0.001359
0.039687	0.000509	0.000520	0.000274	-2.027901E-5
0.039844	0.000642	0.000434	0.000287	-3.976144E-5
0.040000	0.000614	0.000514	0.000312	0.001294
0.040156	0.000470	0.000741	0.000294	0.001465
0.040312	0.000496	0.000806	0.000314	-0.001765
0.040469	0.000614	0.000675	0.000323	0.002454
0.040625	0.000648	0.000636	0.000307	0.000140
0.040781	0.000660	0.000652	0.000315	-0.000398
0.040937	0.000619	0.000672	0.000327	0.001177
0.041094	0.000418	0.000804	0.000309	0.000965
0.041250	0.000429	0.000764	0.000280	-0.000232
0.041406	0.000571	0.000549	0.000314	0.001207
0.041562	0.000612	0.000369	0.000285	0.000536
0.041719	0.000446	0.000485	0.000283	0.000765
0.041875	0.000334	0.000526	0.000336	-0.000261
0.042031	0.000373	0.000396	0.000302	0.000658
0.042187	0.000311	0.000305	0.000284	0.000189
0.042344	0.000362	0.000255	0.000341	0.000651
0.042500	0.000459	0.000175	0.000302	0.000161
0.042656	0.000379	0.000177	0.000321	0.001232
0.042812	0.000214	0.000302	0.000283	-0.000131
0.042969	0.000266	0.000317	0.000311	0.001209
0.043125	0.000332	0.000130	0.000265	-0.000301
0.043281	0.000437	0.000197	0.000269	0.001434
0.043437	0.000416	0.000337	0.000280	-0.000409
0.043594	0.000448	0.000380	0.000267	0.000628
0.043750	0.000346	0.000507	0.000306	-1.053779E-5
0.043906	0.000438	0.000529	0.000307	0.000768
0.044062	0.000537	0.000527	0.000297	-0.000490
0.044219	0.000558	0.000514	0.000278	0.001342
0.044375	0.000524	0.000664	0.000297	0.000517
0.044531	0.000438	0.000781	0.000314	7.348020E-5
0.044687	0.000596	0.000640	0.000289	-0.000249
0.044844	0.000632	0.000632	0.000299	0.000948
0.045000	0.000648	0.000656	0.000271	-0.000440
0.045156	0.000614	0.000654	0.000321	0.000701
0.045312	0.000483	0.000729	0.000258	1.259760E-5
0.045469	0.000411	0.000710	0.000311	7.530668E-5
0.045625	0.000502	0.000525	0.000339	0.000838
0.045781	0.000536	0.000392	0.000285	0.000214
0.045937	0.000452	0.000513	0.000316	-0.000792
0.046094	0.000323	0.000568	0.000303	0.001272
0.046250	0.000281	0.000431	0.000288	-0.000482
0.046406	0.000316	0.000313	0.000300	2.233881E-5
0.046562	0.000309	0.000213	0.000294	1.564173E-5
0.046719	0.000393	0.000186	0.000304	0.000925
0.046875	0.000326	0.000232	0.000316	-0.000842
0.047031	0.000227	0.000349	0.000291	0.001119
0.047187	0.000246	0.000291	0.000306	-0.000537
0.047344	0.000355	0.000202	0.000248	0.000251
0.047500	0.000406	0.000196	0.000312	-0.000375
0.047656	0.000415	0.000323	0.000267	0.000757
0.047812	0.000413	0.000421	0.000291	2.964473E-5
0.047969	0.000302	0.000493	0.000312	0.000294
0.048125	0.000340	0.000490	0.000242	-0.001028
0.048281	0.000576	0.000492	0.000312	0.000903
0.048437	0.000579	0.000493	0.000247	-6.472330E-5
0.048594	0.000475	0.000717	0.000268	0.000506
0.048750	0.000485	0.000796	0.000229	-0.000651
0.048906	0.000598	0.000654	0.000235	0.000793
0.049062	0.000613	0.000587	0.000261	0.000487
0.049219	0.000640	0.000687	0.000254	-0.000366
0.049375	0.000586	0.000709	0.000240	0.000176
0.049531	0.000442	0.000742	0.000309	0.001300
0.049687	0.000390	0.000766	0.000278	-0.001664
0.049844	0.000519	0.000597	0.000300	0.000679
0.050000	0.000653	0.000399	0.000310	0.000750
0.050156	0.000482	0.000423	0.000308	-0.000239
0.050312	0.000310	0.000597	0.000282	0.000523
0.050469	0.000284	0.000511	0.000275	0.000167
0.050625	0.000312	0.000317	0.000316	-0.000130
0.050781	0.000413	0.000199	0.000325	-7.568217E-5
0.050937	0.000448	0.000148	0.000299	0.000464
0.051094	0.000375	0.000122	0.000260	0.001101
0.051250	0.000215	0.000333	0.000275	2.051234E-5
0.051406	0.000194	0.000357	0.000290	-0.000867
0.051562	0.000355	0.000242	0.000300	0.000693
0.051719	0.000391	0.000194	0.000260	0.000271
0.051875	0.000447	0.000271	0.000276	0.001035
0.052031	0.000492	0.000340	0.000255	-0.000238
0.052187	0.000379	0.000457	0.000254	0.000168
0.052344	0.000305	0.000592	0.000312	0.000330
0.052500	0.000562	0.000557	0.000297	0.000128
0.052656	0.000668	0.000508	0.000285	-0.000468
0.052812	0.000585	0.000653	0.000284	0.001908
0.052969	0.000521	0.000736	0.000294	-0.000901
0.053125	0.000557	0.000673	0.000277	0.000695
0.053281	0.000568	0.000647	0.000255	0.000810
0.053437	0.000585	0.000718	0.000288	0.000783
0.053594	0.000585	0.000698	0.000273	-0.000171
0.053750	0.000575	0.000708	0.000257	0.000321
0.053906	0.000426	0.000708	0.000276	0.000564
0.054062	0.000518	0.000597	0.000272	0.000350
0.054219	0.000578	0.000475	0.000308	0.000705
0.054375	0.000434	0.000512	0.000245	0.000813
0.054531	0.000372	0.000589	0.000284	0.000271
0.054687	0.000354	0.000422	0.000317	0.000463
0.054844	0.000398	0.000287	0.000326	0.000467
0.055000	0.000315	0.000244	0.000330	0.000750
0.055156	0.000382	0.000219	0.000258	-0.000728
0.055312	0.000338	0.000229	0.000343	0.001849
0.055469	0.000270	0.000288	0.000300	0.000860
0.055625	0.000294	0.000305	0.000251	3.512416E-5
0.055781	0.000373	0.000187	0.000294	-5.254678E-5
0.055937	0.000444	0.000118	0.000269	0.001635
0.056094	0.000438	0.000291	0.000260	0.000122
0.056250	0.000414	0.000385	0.000294	0.000291
0.056406	0.000337	0.000510	0.000274	0.000579
0.056562	0.000387	0.000580	0.000264	0.000578
0.056719	0.000553	0.000528	0.000267	-0.000456
0.056875	0.000622	0.000470	0.000296	0.001136
0.057031	0.000539	0.000615	0.000224	0.001200
0.057187	0.000484	0.000774	0.000266	-0.000354
0.057344	0.000533	0.000744	0.000303	0.000319
0.057500	0.000631	0.000686	0.000264	0.001698
0.057656	0.000623	0.000653	0.000272	8.944642E-6
0.057812	0.000691	0.000676	0.000273	9.113615E-5
0.057969	0.000486	0.000710	0.000310	0.000831
0.058125	0.000374	0.000795	0.000272	0.000582
0.058281	0.000457	0.000678	0.000311	0.000358
0.058437	0.000595	0.000467	0.000252	-0.000101
0.058594	0.000545	0.000421	0.000266	0.001986
0.058750	0.000355	0.000479	0.000326	-0.000337
0.058906	0.000366	0.000456	0.000331	0.000622
0.059062	0.000306	0.000318	0.000269	-2.149666E-5
0.059219	0.000351	0.000243	0.000333	0.001021
0.059375	0.000409	0.000218	0.000286	-0.000515
0.059531	0.000415	0.000127	0.000293	0.001274
0.059687	0.000240	0.000279	0.000302	0.000466
0.059844	0.000198	0.000313	0.000332	0.000659
0.060000	0.000302	0.000250	0.000261	-0.001135
0.060156	0.000368	0.000176	0.000302	0.002417
0.060312	0.000402	0.000279	0.000272	-0.000509
0.060469	0.000420	0.000364	0.000274	0.001098
0.060625	0.000376	0.000443	0.000282	-0.000244
0.060781	0.000393	0.000583	0.000299	0.001254
0.060937	0.000501	0.000581	0.000253	-0.001010
0.061094	0.000605	0.000461	0.000285	0.000920
0.061250	0.000596	0.000520	0.000290	0.000295
0.061406	0.000536	0.000701	0.000257	0.000531
0.061562	0.000602	0.000721	0.000246	-0.000635
0.061719	0.000620	0.000694	0.000318	0.001186
0.061875	0.000533	0.000731	0.000245	-0.000627
0.062031	0.000587	0.000709	0.000290	0.000732
0.062187	0.000576	0.000683	0.000273	0.000880
0.062344	0.000462	0.000728	0.000288	-0.000717
0.062500	0.000494	0.000633	0.000296	0.000281
0.062656	0.000544	0.000521	0.000300	0.000877
0.062812	0.000447	0.000486	0.000292	8.870085E-5
0.062969	0.000387	0.000552	0.000307	-0.000487
0.063125	0.000348	0.000452	0.000323	0.000589
0.063281	0.000399	0.000303	0.000307	-0.000328
0.063437	0.000338	0.000245	0.000304	8.139494E-5
0.063594	0.000344	0.000252	0.000264	-7.081156E-5
0.063750	0.000372	0.000149	0.000296	0.000560
0.063906	0.000271	0.000271	0.000266	0.000549
0.064062	0.000246	0.000304	0.000322	-0.000263
0.064219	0.000368	0.000184	0.000292	0.000444
0.064375	0.000448	0.000110	0.000306	0.000195
0.064531	0.000378	0.000249	0.000270	-0.000458
0.064687	0.000395	0.000385	0.000297	0.000683
0.064844	0.000339	0.000518	0.000266	-0.000472
0.065000	0.000395	0.000517	0.000274	-0.000115
0.065156	0.000548	0.000503	0.000316	0.000192
0.065312	0.000664	0.000402	0.000302	0.000631
0.065469	0.000562	0.000548	0.000295	-0.000239
0.065625	0.000453	0.000775	0.000328	0.000618
0.065781	0.000495	0.000773	0.000253	-0.000112
0.065937	0.000659	0.000655	0.000316	0.000164
0.066094	0.000640	0.000626	0.000314	0.000160
0.066250	0.000677	0.000654	0.000322	0.000559
0.066406	0.000577	0.000684	0.000278	-0.000303
0.066562	0.000379	0.000760	0.000296	0.000595
0.066719	0.000452	0.000665	0.000278	-0.000610
0.066875	0.000596	0.000493	0.000281	0.000485
0.067031	0.000529	0.000414	0.000313	0.000175
0.067187	0.000402	0.000504	0.000272	0.000981
0.067344	0.000343	0.000515	0.000288	-0.000786
0.067500	0.000342	0.000366	0.000321	0.000556
0.067656	0.000346	0.000280	0.000321	-0.000110
0.067812	0.000378	0.000183	0.000319	0.000385
0.067969	0.000435	0.000159	0.000305	-0.000667
0.068125	0.000352	0.000226	0.000305	0.001641
0.068281	0.000191	0.000343	0.000292	0.000309
0.068437	0.000334	0.000273	0.000297	-0.000739
0.068594	0.000429	0.000184	0.000304	0.001156
0.068750	0.000410	0.000179	0.000326	0.000141
0.068906	0.000443	0.000319	0.000297	-9.881756E-5
0.069062	0.000390	0.000367	0.000267	0.000984
0.069219	0.000349	0.000464	0.000267	-0.000345
0.069375	0.000440	0.000572	0.000272	-0.000130
0.069531	0.000613	0.000490	0.000257	0.000635
0.069687	0.000633	0.000540	0.000288	9.783324E-5
0.069844	0.000532	0.000714	0.000292	0.001066
0.070000	0.000512	0.000732	0.000298	0.000145
0.070156	0.000595	0.000607	0.000280	0.000684
0.070312	0.000594	0.000703	0.000266	-0.000120
0.070469	0.000659	0.000700	0.000296	0.001082
0.070625	0.000575	0.000728	0.000274	0.000484
0.070781	0.000498	0.000723	0.000263	0.000341
0.070937	0.000509	0.000664	0.000271	-0.000461
0.071094	0.000565	0.000521	0.000284	0.001610
0.071250	0.000568	0.000451	0.000319	7.713315E-5
0.071406	0.000448	0.000548	0.000304	0.001157
0.071562	0.000376	0.000514	0.000298	7.104489E-5
0.071719	0.000389	0.000377	0.000369	0.000958
0.071875	0.000351	0.000220	0.000301	3.465208E-6
0.072031	0.000363	0.000241	0.000299	0.000164
0.072187	0.000383	0.000182	0.000250	0.000492
0.072344	0.000285	0.000252	0.000319	0.001831
0.072500	0.000248	0.000301	0.000279	-0.000154
0.072656	0.000388	0.000244	0.000313	0.000617
0.072812	0.000443	0.000171	0.000286	0.000714
0.072969	0.000437	0.000241	0.000255	0.000634
0.073125	0.000456	0.000338	0.000292	4.121242E-5
0.073281	0.000451	0.000421	0.000282	0.000239
0.073437	0.000426	0.000502	0.000295	0.000826
0.073594	0.000485	0.000556	0.000311	0.000757
0.073750	0.000611	0.000483	0.000302	0.000195
0.073906	0.000599	0.000537	0.000299	0.000923
0.074062	0.000535	0.000692	0.000289	0.000480
0.074219	0.000596	0.000754	0.000292	-0.000230
0.074375	0.000664	0.000618	0.000280	0.001071
0.074531	0.000653	0.000612	0.000308	0.001060
0.074687	0.000586	0.000673	0.000273	0.000184
0.074844	0.000561	0.000686	0.000272	0.000772
0.075000	0.000441	0.000716	0.000287	0.000445
0.075156	0.000488	0.000697	0.000298	5.900512E-6
0.075312	0.000623	0.000503	0.000269	0.000919
0.075469	0.000540	0.000414	0.000313	0.000223
0.075625	0.000429	0.000497	0.000325	0.001042
0.075781	0.000276	0.000551	0.000305	0.000571
0.075937	0.000300	0.000379	0.000316	0.000420
0.076094	0.000400	0.000233	0.000291	-0.000491
0.076250	0.000455	0.000196	0.000324	0.001482
0.076406	0.000421	0.000154	0.000289	0.000251
0.076562	0.000279	0.000260	0.000310	0.001236
0.076719	0.000218	0.000315	0.000267	-0.000711
0.076875	0.000259	0.000312	0.000322	0.000878
0.077031	0.000438	0.000146	0.000246	0.000633
0.077187	0.000493	0.000168	0.000289	8.504789E-5
0.077344	0.000461	0.000306	0.000302	0.000417
0.077500	0.000428	0.000401	0.000330	0.001145
0.077656	0.000293	0.000554	0.000287	-0.000938
0.077812	0.000387	0.000592	0.000314	0.000247
0.077969	0.000632	0.000487	0.000267	0.000602
0.078125	0.000674	0.000473	0.000299	0.000708
0.078281	0.000582	0.000604	0.000292	8.565672E-5
0.078437	0.000501	0.000767	0.000291	-5.193796E-5
0.078594	0.000571	0.000689	0.000291	0.000486
0.078750	0.000587	0.000756	0.000303	0.000832
0.078906	0.000603	0.000738	0.000325	-0.000200
0.079062	0.000639	0.000662	0.000319	-0.000118
0.079219	0.000521	0.000727	0.000319	-2.454079E-5
0.079375	0.000413	0.000682	0.000345	0.000590
0.079531	0.000512	0.000604	0.000340	-0.000189
0.079687	0.000507	0.000460	0.000321	0.000408
0.079844	0.000390	0.000517	0.000332	0.000803
0.080000	0.000344	0.000553	0.000330	-0.000546
0.080156	0.000354	0.000399	0.000325	0.000459
0.080312	0.000382	0.000303	0.000281	-0.000534
0.080469	0.000352	0.000256	0.000296	0.000212
0.080625	0.000370	0.000238	0.000299	-0.000546
0.080781	0.000340	0.000266	0.000349	0.002005
0.080937	0.000246	0.000356	0.000263	-0.001543
0.081094	0.000334	0.000272	0.000282	0.000661
0.081250	0.000409	0.000168	0.000299	-5.667182E-6
0.081406	0.000429	0.000211	0.000267	0.000931
0.081562	0.000456	0.000332	0.000277	-0.000722
0.081719	0.000402	0.000446	0.000277	0.000813
0.081875	0.000399	0.000527	0.000258	-5.437326E-5
0.082031	0.000435	0.000557	0.000268	-0.000241
0.082187	0.000583	0.000421	0.000260	1.638730E-6
0.082344	0.000592	0.000464	0.000288	0.000645
0.082500	0.000451	0.000670	0.000319	0.000109
0.082656	0.000487	0.000791	0.000319	-0.000462
0.082812	0.000535	0.000708	0.000256	0.000589
0.082969	0.000623	0.000665	0.000252	0.000627
0.083125	0.000620	0.000662	0.000311	-4.097909E-5
0.083281	0.000603	0.000716	0.000304	0.000165
0.083437	0.000434	0.000704	0.000303	0.000157
0.083594	0.000406	0.000789	0.000314	0.000172
0.083750	0.000502	0.000667	0.000302	-0.000288
0.083906	0.000610	0.000451	0.000296	0.000283
0.084062	0.000471	0.000479	0.000322	0.001373
0.084219	0.000329	0.000560	0.000301	-0.001312
0.084375	0.000316	0.000449	0.000285	4.303890E-5
0.084531	0.000354	0.000250	0.000352	0.001278
0.084687	0.000382	0.000282	0.000321	-0.000174
0.084844	0.000381	0.000197	0.000282	-0.000780
0.085000	0.000381	0.000184	0.000288	0.002779
0.085156	0.000257	0.000325	0.000326	-0.000826
